ID,Upvotes
244661,62.43745805764311
434900,109.88096056269697
54220,21.421416469431847
425162,33.98934372112399
453118,67.4925209122994
373873,24.561016926585467
238415,541.4827436671875
53501,128.4893477135126
67918,26.161814990303327
68982,20.324435309237742
81980,38.933681783708806
332015,71.19927212598986
171470,37.67985390943002
24209,5.865959197207047
396455,141.83418375410187
236372,68.59615032053566
29062,214.60021035597856
248733,37.32975895123522
43097,21.16969181289761
401490,17.922934200843486
181282,28.47233523615091
285264,43.17212450349663
386230,26.257085889788243
262238,34.15345949009506
226323,33.91606577858701
224589,109.02732444593178
61,37.76266912538449
120331,5.588052960913814
59519,39.59426933499404
263459,460.54288490519355
188774,858.7881877430325
157423,43.21039950898003
204323,688.8208938474037
94807,37.44005082853727
130112,25.76428311218868
298030,201.03971118646817
361994,39.99183085342838
242867,40.655246459520185
345301,20.850815037218837
404296,20.60976646938215
403325,35.280452893047254
78570,30.031198224557414
247119,86.58804383710284
433907,1227.8427281923732
51709,39.721411593095155
256743,40.99373288219286
132448,43.72881904344342
429148,18.651375048081007
384840,39.19848792051664
434864,220.95545090194497
317954,101.22429080134268
452061,32.32196345204596
85212,27.44144055509983
373284,28.281043184805185
284208,230.94563718108995
233976,39.8609629942753
105691,1273.979306791326
375077,190.3495132640238
26720,53.10910630514846
70683,110.02628001333258
281194,41.50130069537536
390953,188.63384080920096
59608,261.3892691382779
341707,46.244107671506185
403654,20.74675780387932
209246,85.58528523983236
295413,32.08173675368144
379392,100.54502081677649
261533,35.36556278722466
130134,44.34808710456869
137990,135.38321822127136
413320,20.441383277551466
468459,130.3485573413664
189150,25.06379532947716
381154,32.965217028298866
373043,23.185572833866445
231677,7977.573931076465
438093,26.73226622551266
443706,28.616218728691393
230906,40.29507310461699
138183,4.15591714555373
78231,20.611291507781118
70795,20.48508957695853
283674,25.16511170488539
144543,23.82550548326708
213929,69.09732351692887
458437,1066.5595731962878
279629,31.34541154299407
284422,32.66027798905486
29532,25.372836185264617
409963,52.15468437713375
325099,133.41910100966177
409635,520.7657077862534
18156,25.656925843164288
355380,21.842117581528328
412081,10.849163804259206
363354,43.986821750433506
354537,303.53651786145394
209720,37.38515307095642
150078,6.7227588020984115
31479,112.06680349656199
455028,43.34512693506136
104579,493.75706833771386
102986,37.24094714699228
60804,38.055567178970705
361348,137.27935967577167
234054,6965.521337345896
212541,4.451634676188462
452107,38.19881379649618
227926,6.357777365375114
340913,73.3205822117146
316690,120.35674560906841
223984,26.439367923226484
193558,1387.18736724372
155138,444.6515909166509
36080,26.42714377445577
355444,41.37822318216885
310281,20.04869178320854
79606,81.31794172206466
16325,558.6184913287204
460657,248.89394485662893
159813,44.92614793445412
390567,93.28702974957199
340325,6.903899100905193
85871,24.966658025916303
360723,6449.449564855996
200645,2.8431813282853398
180440,218.83536362893685
9158,71.74136349179722
295966,226.85331444339332
131958,109.47296957728986
168051,133.96449714917063
246426,16.598064046449934
195598,23.576241941653706
6177,29.465038305117616
10574,0.6056879918916991
181076,44.42685440209871
170742,40.06740533383129
123659,59.8360492727208
333658,23.63234719557275
293962,52.04771066149689
423136,221.53743618375248
90343,205.16671927749255
32867,12.854233937800672
143820,88.67804408676056
16783,73.2382924390781
286877,239.332821475711
422113,40.48800136840771
42145,29.764639609428997
377322,7.992710586832544
232647,25.39954174751182
320851,53.38906883300686
74336,438.06256938172055
121520,52.44560574081365
46307,19.781061510357034
137345,33.801776323409086
426975,4.012555993309888
126697,25.48189376724619
188080,35.50184136353167
399469,66.10569773979859
132942,37.280246078836
199602,308.3641828642903
335704,57.64797086899077
20602,38.09428751361105
458202,302.25266749806923
74016,53.04301833884716
374627,333.2850975669978
169941,91.10853146421246
267769,132.39663045224938
108489,19.294502363632404
51782,27.746187578047852
160092,32.68374401721539
152160,111.62914851189277
162504,41.467273499790196
286106,91.37586010929158
331480,46.52670831161913
451655,36.13642443805733
311726,36.01900751931686
199325,55.64375682587345
24806,39.842326146362836
237104,2.4268731535162544
252830,101.59001628342838
273090,50.422580865888335
115172,23.33824296276262
28445,70.53113902659501
153732,123.14315276100706
40870,20.331515340819266
212207,34.51631889736885
411175,38.15611086210947
213177,41.61319171766536
149578,19.404678420990024
329243,41.56714961726371
26565,602.4857674300753
242893,449.6786985829972
163630,55.892530403088955
11802,23.29521473761079
434228,584.5864823830934
277388,966.5415137606503
116623,3029.18321840447
12726,37.919368828536506
92182,22.318959660089405
308356,38.656584012812914
342196,29.52435588747062
435921,53.68339975481811
117479,1331.3739412627574
20084,39.79317920289262
110267,1188.8081650673582
211485,25.009935810590605
52505,28.348776494526504
105490,7.457085898859219
400015,43.70018889369808
376091,32.507438396729896
169994,35.975759159576626
447639,51.32403486164682
371187,38.047640925333184
90597,21.52036909529818
142364,40.1302449386844
337332,323.3123457655307
381967,359.10351672660863
333824,83.82000249683489
148970,37.83358226189023
164926,54.88406067968958
283475,50.255144080653395
385738,54.54892795321621
351580,0.5675328999724059
252511,51.863988795539
74994,27.131303602791974
181215,26.059382071364496
175240,9.802235672741688
326299,39.24880743682084
147014,52.139155370252666
43,41.488475599024895
168852,20.58032907122538
139899,157.20084126559348
92827,47.04918783463532
165023,21.601627730428135
65135,114.87499469021856
438924,0.18267337245058002
124065,61.662079342355526
468868,31.54366485832753
395456,38.44306396390118
80156,453.96878791088113
279666,110.35527282933387
255179,220.6120737978222
30329,37.12365447982339
351240,14.604642524630407
330034,181.3734929102774
12342,22.53120416625353
327306,82.27685092593455
110149,1.691418645987028
368744,37.920865261807165
96337,100.56627725421947
343321,33.446532460077265
79366,58.72825499663301
199920,26.78223976723328
22910,121.36410926312962
446787,26.299170895955427
367361,18.88083391240093
272292,35.80301029593548
333092,37.45372666700922
192137,1374.6018581511241
82097,70.11109217666422
98490,2487.9905311623484
114358,273.2803674148529
405496,36.38858337707518
464141,41.118730635953455
34565,25.76296713231136
446335,4.151758235045719
38895,68.49249761099932
326932,171.9476855545061
461640,31.83500617122624
386626,7.727686569966465
217886,27.49739814541485
321498,32.15930135230232
247211,4607.676702577191
25731,116.38981050196529
202584,37.9696049403083
99937,11.272426738133959
92509,34.485584852821034
306100,65.53682504916443
45223,45.87627099460252
72671,47.54220417973872
55616,40.34582067661668
398035,35.95702191008428
154437,45.93908376237127
468623,102.66279939685597
316964,13.751539687724346
232389,233.19410202617442
208692,34.93275572921115
64213,32.65279900428345
204826,1.3864784739280083
296884,130.30546609800962
387856,25.211989089814693
52733,32.539481502663506
433114,59.315294829096985
57249,105.63529110468559
162316,41.15398050029759
422712,24.502542403092548
444109,12.196726941995962
349477,368.4246321537903
207955,4.12691020773903
128102,194.2431638420381
411957,37.34852600973633
294032,24.632373036921848
223753,31.524863571626014
357921,162.46831662255784
73844,38.761525737163424
365578,39.80093261310543
380793,0.03185540797210251
185815,184.4664393595137
221374,85.78706268641014
218609,39.466644341258245
291475,20.414141879387216
237002,39.53386244685433
279871,78.30946691500111
232371,41.56405757857448
168273,45.48612386155369
75316,19.445730611602045
3824,40.4214380631835
438075,33.01150600077449
160250,64.3149939563782
380340,16.11963945961614
352801,188.85399317753644
434035,3407.4616219383443
149361,1379.4030973262468
204152,111.2065704932574
369459,131.39519691579196
351015,279047.67817839276
305068,37.701118662202816
85319,21.511571487667027
27745,40.093644980297796
37261,40.8376739332619
368918,10.44317350088474
337189,20.49571084046471
3327,7.2129515918088885
133421,39.577024393300604
30437,30.512175432848977
303572,1106.6085720675183
136054,319.63293401775275
312527,13.689546952630081
370874,39.50297338254066
140592,41.299596296410215
377841,253.95930964151495
71778,32.52510598415694
199950,48.996154852291426
190852,35.93363321538837
67830,38.89434975791923
208455,161.12103190848777
462157,39.53239303743038
228701,49.05329903558024
329939,324.87845888701895
440520,38.63402607891251
367764,49.183123816972085
127480,41.39259346887468
186438,48.76639334127435
200433,8.043433198822584
200134,34.06666764797458
275380,159.14160024732513
99675,62.595024139529556
307262,39.44803459543553
354584,26.500554132558023
402847,45.37701525835948
90838,38.59493842623078
152632,45.08254129558381
319489,249.98497542397442
270904,114.11532249090058
107095,257.407217613909
338868,153.40987830676633
372699,32.62466274628383
443059,12.615525902565622
430108,287.10132220082437
165124,25.97573102103607
377542,216.813500954597
399562,88.87552584274917
111046,41.61800300536626
174685,24.022206044918164
391584,21.209655043753656
174366,37.16544548531343
278958,1.8538848501354437
115864,21.845872510710848
361314,33.3628303442909
421516,40.115707176446136
438082,13.771628847301116
100374,50.8857928263038
406729,11.595223577782036
220801,38.140661055158205
416422,37.163615379959936
211886,37.364293869729295
310911,611.6375682824307
267518,67.46074639984366
280059,318.1450948082887
366682,21.034466198175465
67621,50.57521254203206
192871,127.3451699584554
138413,22.076012690372465
119620,70.37378927550301
11743,83.54773121339699
428813,30.045929959550875
24097,153.98247708604484
196073,38.124398539921685
218231,43.99113886636226
22956,838.6840701634287
384151,16.212190907218883
283952,355.3609195400271
39085,13.388096677543416
2991,42.32510117381432
171726,26.123697967891474
252146,94.37976882767597
324628,19.493481876706767
72747,20.866845451526586
302444,20.8559633147556
10388,45.79213256425217
354884,164.0011214739131
288553,39.734129048502865
93869,33.42304737647112
108902,221.45822456931535
22811,75.186574670477
384417,328.9741987752863
238460,270.4533699220648
23802,40.52921647230474
422280,30.79844166881989
325172,87.3523972441744
172020,38.19673149701143
187953,33.22765708342911
188192,18.457143214541134
330904,39.864824925516615
284767,63.57785245001918
205553,26.45053816070876
168767,38.41583177591798
162077,60.21492506834366
133451,32.98486837099867
93947,39.090034340458544
428947,322.36305794583853
83780,105.32262823566148
439983,42.92120267476574
440957,113.35570762520129
279138,20.453652984181872
186943,1480.267927927476
308365,84.18818647722185
19830,237.58716996230726
161385,30.975187109785935
290337,691.9076875013308
88664,584.462439898495
54460,41.629962264553654
339332,38.67396891042827
168175,53.639753947204184
395119,74.09902773563752
189326,83.45635108993173
451957,291.1062189305004
38900,51.80707460433641
270094,30.72309274370494
18850,495.24885914193777
248185,39.37780098644876
436096,50.430971289127086
252096,39.74532261149841
401352,27.694073997439972
137528,28.720745854888662
463563,87.79757230201909
348067,649.8557771290414
225666,42.6291634683904
116407,33.39484529176187
195060,124.15895474787433
285841,20.463076033907157
3742,29.69899114560232
382299,32.041944470417945
198550,46.19309341688606
343916,40.77434057086447
163262,65.09013576747046
125884,76.15823240344608
97581,162.3108239137184
274997,275.8096720020211
239207,109.61939293597212
130824,976.3822393127008
45382,512.2620176903299
401828,242.93744515974257
382751,42.48149621384357
95025,67.19859704368801
107932,26.621693200277406
263896,21.526749218282703
384260,37.789095011291124
139494,54.56298570707742
156849,88.54694731697583
24318,118.1493158317385
370014,27.87174561660069
138088,377.0362719010406
459053,439.64650737393663
221251,0.8192958835768422
349113,37.72810082789519
340987,3.2403900117076034
457374,416.1415019162732
400443,34.07564579899736
62920,27.29809870798215
178234,13.997876277198003
253174,120.37042009250993
230748,33.58848445610741
20459,19.776203066059793
212486,21.232523775654727
267172,249.42145142712337
253230,39.49694093661134
336004,13.93186957817258
102400,16.486056136493886
371546,2472.2742103959913
312746,44.88179866312137
147182,35.478847352650774
111255,45.97989115704024
430362,33.233234040942335
78582,20.538617936780696
179489,22.408464060518355
162205,42.364640689839405
279719,4.861309997446654
273756,3962.6550712496005
217540,36.990125520904485
59132,64.7941050332305
4009,56.568966070033724
416917,2933.896770509115
242710,15.870564479125647
131075,36.37591476771743
274995,33.95242601060673
272967,33.60259996962549
253851,34.72893906183529
20358,37.97044016061639
418242,81.51930964027818
134444,1849.7667299964332
257745,134.0007403273671
245057,29.913484654051018
410087,42.50708744346457
152121,1345.9428999228585
43641,21.591503101816272
453796,479.60651104781806
223879,16.320626528331644
351122,728.6538768953667
464067,1633.724804023512
350083,180.1094236621123
79277,40.30456872167295
108719,56.092503704392584
453212,848.2246005691632
412138,158.3785459863263
124647,65.23247072477366
144036,2875.4032336600644
264360,25.95170320793659
389625,73.1177823480416
361215,20.592210134005825
78676,77.60505472510928
13014,83.3560177291861
469938,488.3937968780617
99080,381.7911012607927
275602,118.56659252350468
76205,231.342433755577
248030,95.6461398034769
160464,70.31504247668437
217583,56.326890211576284
382988,32.51380703165714
176349,42.05242496525784
288133,48.61213178440357
334544,205.03640425729932
239481,34.22443170204025
358651,54.300370884608384
222577,24.56962058904668
249716,45.0148043914121
142936,0.7357791968889842
58428,35.57489886357553
455377,661.4117945223826
218295,89.58747856224429
232636,60.42896311837649
133591,1.0087824300483987
72677,310.22375053100444
69364,102.35021514326792
78826,57.53694748055233
168471,725.4732075342081
453053,42.60612323165756
61703,250.30698563007886
275694,26.554930647023667
268511,35.749211438674706
5672,30.534253536907073
14332,21.29742889960488
40515,33.07491686720914
200927,27.809717748016936
205809,87.71785730307582
139471,47.789221371842956
240216,89.06064037573825
20713,37.49173022550181
115712,992.3262880346261
403403,67.46394482728323
182073,32.63515724439975
372698,111.78340490837996
78718,63.287486625407354
417253,1.3040914229771943
72328,515.1414041320892
395449,20.446986140379124
457430,57.301804515409174
433971,0.1172181018730214
223854,34.3231991280382
389996,15.557802545581069
81076,0.9976620288514937
450794,20.86984928888762
36684,27.05949507099382
261673,15.54938362966061
193042,87.04145012494646
31575,144.70603110620027
118716,34.147979508034695
471417,47.643122223434204
357501,38.368820895870584
23711,74.75415979873677
306463,72.823064737077
375815,216.72536021003552
265063,166.89174777038127
21040,38.53951309225562
313742,32.64825077009303
189971,344.0346852875249
465651,48.35180873504561
457228,34.66196304542245
264416,8563.431078687452
141028,100.2722380982051
223165,33.05925204130412
309747,818.8702890137283
31744,28.387491099297165
122012,146.39277515613003
364994,44.62687400864536
28910,35.38465139202768
453067,48.1307930462323
344159,29.638319326127288
406670,69.98852022346423
363709,310.92216510022297
278656,46.032813927184776
283676,148.92294520717525
35545,15.930923531440868
260236,34.49548651438823
192123,31.259337580675265
92604,11.395657454831678
55200,35.16688831852275
396999,144.71333124368073
421656,35.89690017723885
356745,14.715506320300932
326123,145.4381437186515
275406,320.38405835757897
38468,44.1273277405119
456363,53.89119516907104
219808,88.67656907494006
288518,20.993115859348165
200737,1177.7158367467337
268204,22.774052484627504
333629,32.38543777224362
147992,67.421381624666
345452,133.34433518225939
141766,3.091908444167842
211660,45.31320925604081
202232,34.444094808938246
271731,25.75482871759442
319163,41.295219845275994
160884,430.5257643524734
218894,31.428830811194302
52247,1075.3348813258
161708,26.44830867954957
187248,68.76794333816022
89364,38.06696630319712
154907,116.94112231866507
402253,1.8674965556869836
150443,30.982582754167566
277332,32.87912685479503
446040,32.80107847771146
41219,25.28494012260964
2605,32.702766710771584
111997,140.2909700537537
163360,41.229609631613556
15766,37.750302747188556
73892,28.8619098696673
157157,52.135114276815784
443300,34.94451214377426
59200,34.947797282332004
204424,37.84800496258933
206561,121.03397812395997
422150,2.751079193960493
155171,74.41547083020447
236699,398.5026496339955
286932,41.54954191091008
104563,38.16382623538402
463437,299.6649196836758
54353,140.87553493876837
49746,36.381132905611906
275795,1.1033717419629454
358546,31.85032519859314
136494,38.67916750380371
81280,64.76535058927729
457013,38.70903282908503
374254,19.935401588783947
214852,32.90243256443645
65323,200.72522373659896
158330,23.572779877651186
321791,64.5624159902396
355143,29.119863639506832
412349,85.36153861870196
85821,127.20893912757427
270726,58.48197372269212
99867,42.44397203398751
21754,36.3715829819744
29745,32.70640223275316
291222,27.149801955921987
444941,332.42100536176713
246522,52.86778965061174
217239,445.4592263665012
47577,39.73093529611987
270686,38.0692123089739
242875,853.8373427944961
229015,3.46989170939176
24659,7478.661401675091
230076,5.836455301645998
201890,28.388401081052876
112052,57.37644681872149
148229,29.991504425587635
89925,47.462882296860556
78685,32.48178842630696
462934,35.45194459134538
285452,395.5732867697082
461218,39.61537272938003
418196,101.03765856391979
411997,21.146072614080424
48567,0.9294899560243266
144332,380.48904949897246
292877,43.535736591269654
241049,22.3151204516019
6780,41.516885258672914
237162,45.715452597058885
235247,56.75359260176921
86510,48.88040771563985
249602,26.777490572311905
426689,38.23111186153113
570,2.702124873753945
206887,104.04452005326871
17865,29.134305862458064
39029,36.233346805472706
420914,226.6682504582496
408775,21081.254744537928
206448,92.40836579910723
44034,35.886472663486444
406509,27.459393589360047
459605,160.12021345408198
321388,37.852210868574275
140562,55.08536729886461
175017,447.6485548965124
152710,42.4045316777225
62027,295.2944029831698
150584,44.31834532894001
150157,438.5504429082331
207687,3808.0830943907768
117279,113.71498338946935
402733,39.271751055020445
128222,2.699238463967589
229165,2321.6347799304444
422855,736.6989262954119
37204,255.41831854352293
155538,46.64263804743777
13050,25.650730371685
109631,315.4205216210412
459909,0.7723287577047415
69179,128.66105348444526
279689,26.30190784313129
454972,301.3591613201186
363010,227.59056951162052
389170,39.907224906476614
212885,57.83508310047165
203956,33.349386056846555
413258,71.02936380459266
229263,39.77469644030694
382695,31.764964020248414
37888,41.88473172826397
461660,33.641213038503764
165254,34.65950051473814
296767,41.69126839102455
215540,40.980154880841184
158406,55.63582818834371
152415,25.214951994568793
46258,60.34050086874575
178008,961.8292588578057
284450,168.47556974195237
420345,32.568530327963714
14226,22.07210324007366
131999,50.747797843290755
305628,877.4273260267605
470446,5.793091644568818
374215,9.100643539209386
463377,24.34808348507184
425680,39.53201305062643
239840,26.513215883493643
123761,40.536805372853564
48426,44.42556053610227
97092,38.48549565345181
30566,41.05190028997211
401804,38.459679407746194
459688,9.7119997424428
181107,43.535127982012796
361488,82.32167124913843
3080,41.09125123571738
120497,237.9498592687483
268158,4.6888044408702
238759,63.35971449978484
168634,34.088107603580625
126318,36.18195506899076
126708,22.87582020084818
455633,154.0126833360045
218516,86.05036685783435
433983,41.01756932479927
272564,84.54015775190337
189311,4.275192122676657
103684,78.58486992730042
240523,415.9464815254548
1655,714.2069581879869
156660,596.1987685349701
76055,93.38175158922027
118799,25.980086490121494
194476,58.14165162459486
179366,341.7926587216883
386597,1276.3735607224014
65045,118.41760357140234
371908,44.06005919211813
51075,312.41658993630256
389402,19.32923752140752
139026,106.71098513301072
138998,169.61800337300397
428565,139.09518053224593
60188,31.60953466020652
385379,293.7376511246448
132415,94.60268063519266
115963,56.124865274402026
317292,32.430662122466885
357167,70.34148821503854
91299,22.48284543704665
42826,27.611958871337862
329351,1.9161481354383625
290717,66.46490918381159
45049,62.857094705857946
87129,71.67652874209278
309957,65.40192668754722
40525,31.33055430289076
273347,50.27902794390778
132295,19.36296041231077
397237,40.356041573733705
411528,26.595376380497868
417472,48.9484478508472
35487,49.76105787150277
51299,31.48031486878267
3043,49.93899969556895
7272,122.54952896952614
314497,33.53653731081579
283562,20.29931707130308
427611,21.35248542863613
254580,2.90386561947912
241600,6.69762080574435
302172,23.817657303831197
356918,108.13751511559289
98432,12.358357307001285
462804,46.52394089569944
380280,43.744063153919114
191195,20.61016709385612
245035,39.61422871737528
393373,13.238186537145083
176594,1666.033964613976
30926,39.31832966093347
105194,40.78492243968739
144606,27.882663527042013
16922,154.14271945491296
78911,169.20329500603
59362,126.34011079908902
321786,252.27605916492334
137201,203.6058839370669
373849,27.0950524744228
212418,351.5952785105777
286296,50.74492151603468
185190,101.60007937406326
386790,1.2013757741212032
352926,156.5299907633921
199235,43.555888983458374
132176,25.53209417404838
268964,102.38561624436753
322171,40.94412592820342
182019,41.783349570617844
265572,19.853413080978697
73217,12.132384134916748
396977,45.30360581900686
239967,98.80680501732104
328777,477.9665573252215
228649,35.40012820626404
323169,36.3335511262876
82317,25.841708058693825
150408,85.80812081730133
166125,13.169988231747737
195305,52.3048666046256
44099,95.85658411292937
220710,72.36492377087905
295195,81.68465183485048
237150,37.1861257142173
47873,218.8678775522375
402883,40.42823777666575
397194,8.162282863039849
466972,37.44123964997041
209882,17.39337942296123
317206,2656.2719281088703
61424,221.06830610699367
81562,18.67864479268772
363431,29.595803963979478
48893,7.0837572516667535
251471,79.33906035841619
278403,29.09158142044626
436041,60.73407827927946
21659,44.29570566365632
468244,47.234058746424836
145026,33.909638414336854
289805,159.11345034692448
238999,35.761465842811106
348187,609.1432717783607
22265,469.5712471562893
387279,20.72530285974267
258882,28.206833742153066
209152,198.5748948852832
446620,2208.5986370138835
453452,42.725474658678905
166825,81.93282008373919
17459,121.81038662261963
373055,187.1226754654552
236495,59.86099826620443
101426,88.89555942742535
228396,120.11043779299047
283887,137.5742894143205
8584,43.71583886728993
34580,20.838898888082582
129774,42.00898630830633
307677,1092.397550979967
61025,26.011966225791866
250750,28.41803570279353
136453,32.38012776830263
391143,1104.3911841118493
269044,1992.6766643724945
25161,48.023675730019846
402328,66.35922501288007
100014,40.4835098967003
254757,84.17066994948723
468759,2494.7477325721766
460019,87.8117056168737
182402,38.931473539481914
55837,17.264354924880223
155494,4790.888623957734
88813,217.22864985888611
20345,29.71021453183573
5802,5.337381073296257
416767,35.14111900516619
222008,37.848594963642
201334,40.885157560940996
74774,178.19526206472287
74139,136.81095360716694
143525,807.0932596532333
210873,63.154192205970475
109805,14.572243938770072
105593,39.45442801252355
176414,29.44568693973659
50439,48.67531657576234
259991,51.59011407787861
156422,43.25184130011675
32595,33.67527121112673
4112,95.49198997016055
225057,92.0162017922083
70885,97.19114423993284
376987,13.203266710950174
248644,94.51645093482514
277076,134.12519843061813
398086,34.21983355683079
332387,152.59954220738345
463867,86.74244422918161
5476,34.286929526255676
248540,54.9311371274334
160310,66.37715260338248
137352,15.154052081115054
45341,75.88373170767798
142314,59.34215339920368
94934,3.167150243532376
347770,63.79887838315159
133869,351.01744944178904
330309,27.003903977350262
154411,39.73464554527396
273630,20.798453841633858
423524,56.77112595015208
197383,80.04772334083614
74039,37.913065932698885
283860,44.1693608161311
372000,1134.8995132119337
389328,94.96091049992626
422092,35.773925957316436
301848,43.18063013303825
332838,401.95861606557105
281080,59.707476278295104
3075,78.26603345789758
92388,25.832680750916722
182968,28.523569705823803
357488,116.09686227270888
294434,21.849249243742065
197140,49.181266562839994
247223,27.02940048720359
53381,675.5466202784024
60528,75.57649131759217
405242,6.399387768531227
168252,64.4143353897513
218547,31.10179870542558
63063,66.95416371653357
378166,67.09238298659213
321582,2.4702446163319394
262309,23.34734722459899
131448,37.44811467476535
338414,136.9112075272018
165836,22.566394149582294
12732,523.97925192356
5309,25.024227470541405
313455,36.497646202800496
2873,428.1814137543357
428914,19.03714499979131
75441,40.95674947726914
114969,39.71009691836102
445435,50.99002693706785
144308,177.20363311686597
458328,65.97260055966322
85411,139.62756903317785
423014,44.08955920836442
176888,8.595370740931997
368323,37.906259201771036
114871,0.6333469367243367
281190,28.326300254813674
270210,132.3233104647603
19791,21.296585194656274
180479,74.83052079839501
201939,23.310163259645634
267331,36.17563553121218
106254,184.57017970321283
23788,20.917368706221595
312243,58.03514042622058
179060,25.975702389775023
258189,66.41133722552846
265093,20.104494609743426
157073,12.325484046079993
455239,13.96484004601686
423301,1.4416141673889626
419516,327.36052262288547
31089,38.96856059623923
247863,63.49207165654525
268838,1800.3201688780716
31350,19.44210722605493
164587,2.4872510499004647
419100,373.184678548502
76880,6.60565788000801
127107,34.441188549716685
360295,54.92990554162546
347054,45.572666909323544
300960,61.196176083189584
457705,24.041611929918872
155716,781.7063110218601
305682,49.82384841541844
350169,13.776615910356611
344350,127.20162529611073
464117,40.041222909998424
84160,38.05123017764751
220288,19.50271331260484
438010,29.300419078861665
349731,9277.443692537187
190179,41.441852172654364
152387,13.577366813958548
422617,392.37224599557163
317117,21.300810107600768
389334,1.8468148341442827
454331,43.308110728954574
378999,297.1768703975588
469651,32.84223587357545
261586,40.393751918767464
439990,46.033273611152566
57272,16.450731466647397
178855,306.75035405447466
250944,120.55100666797577
429797,20.750163632825007
418533,15.956267216711467
186360,405.80595697322974
305261,44.917892737789714
285695,49.34176388222468
368277,38.197642705249336
287290,39.238207490584074
303577,30.988655597406193
103923,167.55531949477177
365477,154.28561746859063
425023,7937.470367906459
20466,19.56895262044108
76368,60.616560636881275
167646,22.362909479069202
345260,57.33567798713301
423542,103.90483347751646
173487,21.436206462718133
17568,28.09469607036283
335512,39.08490676728226
349562,944.4463125140848
32858,41.518781489839625
379393,489.1810248029289
333405,43.891057781082594
83785,33.631235796663674
85018,94.82520436923724
140095,17.615362822518108
461823,20.093093775162544
183053,210.00209509316403
450737,6.133265300910665
295029,102.6079185777534
328650,452.4555619289073
329866,283.17710626276966
404747,25.046965603912298
47826,42.33502130274016
300651,38.008906920748785
